,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Team_won,Winning_Goals,Argentina Primera Division,Australian A-League,Barclays Premier League,Brasileiro Série A,Chinese Super League,Dutch Eredivisie,English League Championship,French Ligue 1,German 2. Bundesliga,German Bundesliga,Italy Serie A,Italy Serie B,Major League Soccer,Mexican Primera Division Torneo Apertura,Mexican Primera Division Torneo Clausura,Portuguese Liga,Spanish Primera Division,UEFA Champions League,UEFA Europa League,league,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Team_won,Winning_Goals,Team1__1. FC Nürnberg,Team1__1. FC Union Berlin,Team1__AC Milan,Team1__ADO Den Haag,Team1__AFC Bournemouth,Team1__AS Monaco,Team1__AS Roma,Team1__AZ,Team1__Adelaide United,Team1__Ajax,Team1__Alavés,Team1__Aldosivi,Team1__Angers,Team1__Apoel Nicosia,Team1__Argentinos Juniors,Team1__Arminia Bielefeld,Team1__Arsenal,Team1__Arsenal Sarandi,Team1__Ascoli,Team1__Aston Villa,Team1__Atalanta,Team1__Athletic Bilbao,Team1__Atlanta United FC,Team1__Atlas,Team1__Atletico Madrid,Team1__Atletico Mineiro,Team1__Atlético Goianiense,Team1__Atlético Paranaense,Team1__Atlético San Luis,Team1__Atlético Tucumán,Team1__Bahía,Team1__Banfield,Team1__Barcelona,Team1__Barnsley,Team1__Basel,Team1__Bayer Leverkusen,Team1__Bayern Munich,Team1__Beijing Guoan,Team1__Belenenses,Team1__Benevento,Team1__Benfica,Team1__Besiktas,Team1__Birmingham,Team1__Blackburn,Team1__Boavista,Team1__Boca Juniors,Team1__Bologna,Team1__Bordeaux,Team1__Borussia Dortmund,Team1__Borussia Monchengladbach,Team1__Botafogo,Team1__Braga,Team1__Bragantino,Team1__Brentford,Team1__Brescia,Team1__Brest,Team1__Brighton and Hove Albion,Team1__Brisbane Roar,Team1__Bristol City,Team1__Burnley,Team1__C.D. Nacional,Team1__CA Independiente,Team1__CFR 1907 Cluj,Team1__CSKA Moscow,Team1__Cadiz,Team1__Cagliari,Team1__Cardiff City,Team1__Ceará,Team1__Celta Vigo,Team1__Celtic,Team1__Central Coast Mariners,Team1__Central Córdoba Santiago del Estero,Team1__Chelsea,Team1__Chicago Fire,Team1__Chievo Verona,Team1__Chongqing Lifan,Team1__Club América,Team1__Club Brugge,Team1__Colon Santa Fe,Team1__Colorado Rapids,Team1__Columbus Crew,Team1__Corinthians,Team1__Coritiba,Team1__Cosenza,Team1__Coventry City,Team1__Cremonese,Team1__Crotone,Team1__Cruz Azul,Team1__Crystal Palace,Team1__DC United,Team1__Dalian Aerbin,Team1__Defensa y Justicia,Team1__Derby County,Team1__Dijon FCO,Team1__Dinamo Zagreb,Team1__Dynamo Kiev,Team1__Eibar,Team1__Eintracht Braunschweig,Team1__Eintracht Frankfurt,Team1__Elche,Team1__Emmen,Team1__Empoli,Team1__Erzgebirge Aue,Team1__Espanyol,Team1__Estudiantes,Team1__Everton,Team1__F.B.C Unione Venezia,Team1__F91 Dudelange,Team1__FC Astana,Team1__FC Augsburg,Team1__FC Cincinnati,Team1__FC Cologne,Team1__FC Copenhagen,Team1__FC Dallas,Team1__FC Groningen,Team1__FC Juárez,Team1__FC Krasnodar,Team1__FC Lugano,Team1__FC Porto,Team1__FC Salzburg,Team1__FC St. Pauli,Team1__FC Twente,Team1__FC Utrecht,Team1__FK Partizan Belgrade,Team1__FK Qarabag,Team1__Famalicao,Team1__Ferencvaros,Team1__Feyenoord,Team1__Fiorentina,Team1__Flamengo,Team1__Fluminense,Team1__Fortaleza,Team1__Fortuna Düsseldorf,Team1__Fortuna Sittard,Team1__Frosinone,Team1__Fulham,Team1__Galatasaray,Team1__Genk,Team1__Genoa,Team1__Getafe,Team1__Gil Vicente,Team1__Gimnasia La Plata,Team1__Godoy Cruz,Team1__Goiás,Team1__Granada,Team1__Grêmio,Team1__Guadalajara,Team1__Guangzhou Evergrande,Team1__Guangzhou RF,Team1__Guimaraes,Team1__Guizhou Renhe,Team1__Hamburg SV,Team1__Hannover 96,Team1__Hebei China Fortune FC,Team1__Heerenveen,Team1__Henan Jianye,Team1__Heracles,Team1__Hertha Berlin,Team1__Holstein Kiel,Team1__Houston Dynamo,Team1__Huddersfield Town,Team1__Huracán,Team1__Inter Miami CF,Team1__Internacional,Team1__Internazionale,Team1__Istanbul Basaksehir,Team1__Jahn Regensburg,Team1__Jiangsu Suning FC,Team1__Juventus,Team1__KAA Gent,Team1__Karlsruher SC,Team1__LASK Linz,Team1__Lanus,Team1__Lazio,Team1__Lecce,Team1__Leeds United,Team1__Leicester City,Team1__Lens,Team1__León,Team1__Lille,Team1__Liverpool,Team1__Lokomotiv Moscow,Team1__Lorient,Team1__Los Angeles FC,Team1__Los Angeles Galaxy,Team1__Ludogorets,Team1__Luton Town,Team1__Lyon,Team1__Mainz,Team1__Malmo FF,Team1__Manchester City,Team1__Manchester United,Team1__Maritimo,Team1__Marseille,Team1__Mazatlán FC,Team1__Melbourne City,Team1__Melbourne Victory,Team1__Metz,Team1__Middlesbrough,Team1__Millwall,Team1__Minnesota United FC,Team1__Monterrey,Team1__Montpellier,Team1__Montreal Impact,Team1__Monza,Team1__Moreirense,Team1__Morelia,Team1__Nantes,Team1__Napoli,Team1__Nashville SC,Team1__Necaxa,Team1__New England Revolution,Team1__New York City FC,Team1__New York Red Bulls,Team1__Newcastle,Team1__Newcastle Jets,Team1__Newell's Old Boys,Team1__Nice,Team1__Nimes,Team1__Norwich City,Team1__Nottingham Forest,Team1__Olympiacos,Team1__Orlando City SC,Team1__Osasuna,Team1__PEC Zwolle,Team1__PFC Oleksandriya,Team1__PSV,Team1__Pachuca,Team1__Pacos Ferreira,Team1__Palmeiras,Team1__Paris Saint-Germain,Team1__Parma,Team1__Patronato,Team1__Perth Glory,Team1__Philadelphia Union,Team1__Pisa,Team1__Portimonense,Team1__Portland Timbers,Team1__Preston North End,Team1__Puebla,Team1__Pumas Unam,Team1__Queens Park Rangers,Team1__Querétaro,Team1__RB Leipzig,Team1__RKC,Team1__Racing Club,Team1__Rangers,Team1__Reading,Team1__Real Betis,Team1__Real Madrid,Team1__Real Salt Lake,Team1__Real Sociedad,Team1__Real Valladolid,Team1__Red Star Belgrade,Team1__Reggiana,Team1__Reggina,Team1__Reims,Team1__Rio Ave,Team1__River Plate,Team1__Rosario Central,Team1__Rosenborg,Team1__Rotherham United,Team1__SC Farense,Team1__SC Freiburg,Team1__SC Paderborn,Team1__SD Huesca,Team1__SV Darmstadt 98,Team1__SV Sandhausen,Team1__Salernitana,Team1__Sampdoria,Team1__San Jose Earthquakes,Team1__San Lorenzo,Team1__Santa Clara,Team1__Santos,Team1__Santos Laguna,Team1__Sassuolo,Team1__Schalke 04,Team1__Seattle Sounders FC,Team1__Sevilla FC,Team1__Shakhtar Donetsk,Team1__Shandong Luneng,Team1__Shanghai Greenland,Team1__Shanghai SIPG,Team1__Sheffield United,Team1__Sheffield Wednesday,Team1__Shenzhen FC,Team1__Slavia Prague,Team1__Slovan Bratislava,Team1__Southampton,Team1__SpVgg Greuther Fürth,Team1__Spal,Team1__Sparta,Team1__Spezia,Team1__Sport Recife,Team1__Sporting CP,Team1__Sporting Kansas City,Team1__St Etienne,Team1__Stade Rennes,Team1__Standard Liege,Team1__Stoke City,Team1__Strasbourg,Team1__Swansea City,Team1__Sydney FC,Team1__São Paulo,Team1__TSG Hoffenheim,Team1__Talleres de Córdoba,Team1__Tianjin Quanujian,Team1__Tianjin Teda,Team1__Tigres UANL,Team1__Tijuana,Team1__Toluca,Team1__Tondela,Team1__Torino,Team1__Toronto FC,Team1__Tottenham Hotspur,Team1__Trabzonspor,Team1__US Pescara,Team1__Udinese,Team1__Union Santa Fe,Team1__VVV Venlo,Team1__Valencia,Team1__Vancouver Whitecaps,Team1__Vasco da Gama,Team1__Velez Sarsfield,Team1__Verona,Team1__VfB Stuttgart,Team1__VfL Bochum,Team1__VfL Osnabruck,Team1__VfL Wolfsburg,Team1__Vicenza,Team1__Villarreal,Team1__Virtus Entella,Team1__Vitesse,Team1__Watford,Team1__Wellington Phoenix,Team1__Werder Bremen,Team1__West Bromwich Albion,Team1__West Ham United,Team1__Western Sydney FC,Team1__Western United,Team1__Willem II,Team1__Wolfsberger AC,Team1__Wolverhampton,Team1__Wuhan Zall,Team1__Wycombe Wanderers,Team1__Würzburger Kickers,Team1__Young Boys,Team1__Zenit St Petersburg,league,team1,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,Team_won,Winning_Goals,Team2__1. FC Nürnberg,Team2__1. FC Union Berlin,Team2__AC Milan,Team2__ADO Den Haag,Team2__AFC Bournemouth,Team2__AS Monaco,Team2__AS Roma,Team2__AZ,Team2__Adelaide United,Team2__Ajax,Team2__Alavés,Team2__Aldosivi,Team2__Angers,Team2__Apoel Nicosia,Team2__Argentinos Juniors,Team2__Arminia Bielefeld,Team2__Arsenal,Team2__Arsenal Sarandi,Team2__Ascoli,Team2__Aston Villa,Team2__Atalanta,Team2__Athletic Bilbao,Team2__Atlanta United FC,Team2__Atlas,Team2__Atletico Madrid,Team2__Atletico Mineiro,Team2__Atlético Goianiense,Team2__Atlético Paranaense,Team2__Atlético San Luis,Team2__Atlético Tucumán,Team2__Bahía,Team2__Banfield,Team2__Barcelona,Team2__Barnsley,Team2__Basel,Team2__Bayer Leverkusen,Team2__Bayern Munich,Team2__Beijing Guoan,Team2__Belenenses,Team2__Benevento,Team2__Benfica,Team2__Besiktas,Team2__Birmingham,Team2__Blackburn,Team2__Boavista,Team2__Boca Juniors,Team2__Bologna,Team2__Bordeaux,Team2__Borussia Dortmund,Team2__Borussia Monchengladbach,Team2__Botafogo,Team2__Braga,Team2__Bragantino,Team2__Brentford,Team2__Brest,Team2__Brighton and Hove Albion,Team2__Brisbane Roar,Team2__Bristol City,Team2__Burnley,Team2__C.D. Nacional,Team2__CA Independiente,Team2__CFR 1907 Cluj,Team2__CSKA Moscow,Team2__Cadiz,Team2__Cagliari,Team2__Cardiff City,Team2__Ceará,Team2__Celta Vigo,Team2__Celtic,Team2__Central Coast Mariners,Team2__Central Córdoba Santiago del Estero,Team2__Chelsea,Team2__Chicago Fire,Team2__Chievo Verona,Team2__Chongqing Lifan,Team2__Cittadella,Team2__Club América,Team2__Club Brugge,Team2__Colon Santa Fe,Team2__Colorado Rapids,Team2__Columbus Crew,Team2__Corinthians,Team2__Coritiba,Team2__Cosenza,Team2__Coventry City,Team2__Cremonese,Team2__Crotone,Team2__Cruz Azul,Team2__Crystal Palace,Team2__DC United,Team2__Dalian Aerbin,Team2__Defensa y Justicia,Team2__Derby County,Team2__Dijon FCO,Team2__Dinamo Zagreb,Team2__Dynamo Kiev,Team2__Eibar,Team2__Eintracht Braunschweig,Team2__Eintracht Frankfurt,Team2__Elche,Team2__Emmen,Team2__Empoli,Team2__Erzgebirge Aue,Team2__Espanyol,Team2__Estudiantes,Team2__Everton,Team2__F91 Dudelange,Team2__FC Astana,Team2__FC Augsburg,Team2__FC Cincinnati,Team2__FC Cologne,Team2__FC Copenhagen,Team2__FC Dallas,Team2__FC Groningen,Team2__FC Juárez,Team2__FC Krasnodar,Team2__FC Lugano,Team2__FC Porto,Team2__FC Salzburg,Team2__FC St. Pauli,Team2__FC Twente,Team2__FC Utrecht,Team2__FK Partizan Belgrade,Team2__FK Qarabag,Team2__Famalicao,Team2__Ferencvaros,Team2__Feyenoord,Team2__Fiorentina,Team2__Flamengo,Team2__Fluminense,Team2__Fortaleza,Team2__Fortuna Düsseldorf,Team2__Fortuna Sittard,Team2__Frosinone,Team2__Fulham,Team2__Galatasaray,Team2__Genk,Team2__Genoa,Team2__Getafe,Team2__Gil Vicente,Team2__Gimnasia La Plata,Team2__Godoy Cruz,Team2__Goiás,Team2__Granada,Team2__Grêmio,Team2__Guadalajara,Team2__Guangzhou Evergrande,Team2__Guangzhou RF,Team2__Guimaraes,Team2__Guizhou Renhe,Team2__Hamburg SV,Team2__Hannover 96,Team2__Hebei China Fortune FC,Team2__Heerenveen,Team2__Henan Jianye,Team2__Heracles,Team2__Hertha Berlin,Team2__Holstein Kiel,Team2__Houston Dynamo,Team2__Huddersfield Town,Team2__Huracán,Team2__Inter Miami CF,Team2__Internacional,Team2__Internazionale,Team2__Istanbul Basaksehir,Team2__Jahn Regensburg,Team2__Jiangsu Suning FC,Team2__Juventus,Team2__KAA Gent,Team2__Karlsruher SC,Team2__LASK Linz,Team2__Lanus,Team2__Lazio,Team2__Lecce,Team2__Leeds United,Team2__Leicester City,Team2__Lens,Team2__Levante,Team2__León,Team2__Lille,Team2__Liverpool,Team2__Lokomotiv Moscow,Team2__Lorient,Team2__Los Angeles FC,Team2__Los Angeles Galaxy,Team2__Ludogorets,Team2__Luton Town,Team2__Lyon,Team2__Mainz,Team2__Malmo FF,Team2__Manchester City,Team2__Manchester United,Team2__Maritimo,Team2__Marseille,Team2__Mazatlán FC,Team2__Melbourne City,Team2__Melbourne Victory,Team2__Metz,Team2__Middlesbrough,Team2__Millwall,Team2__Minnesota United FC,Team2__Monterrey,Team2__Montpellier,Team2__Montreal Impact,Team2__Monza,Team2__Moreirense,Team2__Morelia,Team2__Nantes,Team2__Napoli,Team2__Nashville SC,Team2__Necaxa,Team2__New England Revolution,Team2__New York City FC,Team2__New York Red Bulls,Team2__Newcastle,Team2__Newcastle Jets,Team2__Newell's Old Boys,Team2__Nice,Team2__Nimes,Team2__Norwich City,Team2__Nottingham Forest,Team2__Olympiacos,Team2__Orlando City SC,Team2__Osasuna,Team2__PEC Zwolle,Team2__PFC Oleksandriya,Team2__PSV,Team2__Pachuca,Team2__Pacos Ferreira,Team2__Palmeiras,Team2__Paris Saint-Germain,Team2__Parma,Team2__Patronato,Team2__Perth Glory,Team2__Philadelphia Union,Team2__Pisa,Team2__Pordenone Calcio,Team2__Portimonense,Team2__Portland Timbers,Team2__Preston North End,Team2__Puebla,Team2__Pumas Unam,Team2__Queens Park Rangers,Team2__Querétaro,Team2__RB Leipzig,Team2__RKC,Team2__Racing Club,Team2__Rangers,Team2__Reading,Team2__Real Betis,Team2__Real Madrid,Team2__Real Salt Lake,Team2__Real Sociedad,Team2__Real Valladolid,Team2__Red Star Belgrade,Team2__Reggiana,Team2__Reggina,Team2__Reims,Team2__Rio Ave,Team2__River Plate,Team2__Rosario Central,Team2__Rosenborg,Team2__Rotherham United,Team2__SC Farense,Team2__SC Freiburg,Team2__SC Paderborn,Team2__SD Huesca,Team2__SV Darmstadt 98,Team2__SV Sandhausen,Team2__Salernitana,Team2__Sampdoria,Team2__San Jose Earthquakes,Team2__San Lorenzo,Team2__Santa Clara,Team2__Santos,Team2__Santos Laguna,Team2__Sassuolo,Team2__Schalke 04,Team2__Seattle Sounders FC,Team2__Sevilla FC,Team2__Shakhtar Donetsk,Team2__Shandong Luneng,Team2__Shanghai Greenland,Team2__Shanghai SIPG,Team2__Sheffield United,Team2__Sheffield Wednesday,Team2__Shenzhen FC,Team2__Slavia Prague,Team2__Slovan Bratislava,Team2__Southampton,Team2__SpVgg Greuther Fürth,Team2__Spal,Team2__Sparta,Team2__Spezia,Team2__Sport Recife,Team2__Sporting CP,Team2__Sporting Kansas City,Team2__St Etienne,Team2__Stade Rennes,Team2__Standard Liege,Team2__Stoke City,Team2__Strasbourg,Team2__Swansea City,Team2__Sydney FC,Team2__São Paulo,Team2__TSG Hoffenheim,Team2__Talleres de Córdoba,Team2__Tianjin Quanujian,Team2__Tianjin Teda,Team2__Tigres UANL,Team2__Tijuana,Team2__Toluca,Team2__Tondela,Team2__Torino,Team2__Toronto FC,Team2__Tottenham Hotspur,Team2__Trabzonspor,Team2__US Pescara,Team2__Udinese,Team2__Union Santa Fe,Team2__VVV Venlo,Team2__Valencia,Team2__Vancouver Whitecaps,Team2__Vasco da Gama,Team2__Velez Sarsfield,Team2__Verona,Team2__VfB Stuttgart,Team2__VfL Bochum,Team2__VfL Osnabruck,Team2__VfL Wolfsburg,Team2__Vicenza,Team2__Villarreal,Team2__Virtus Entella,Team2__Vitesse,Team2__Watford,Team2__Wellington Phoenix,Team2__Werder Bremen,Team2__West Bromwich Albion,Team2__West Ham United,Team2__Western Sydney FC,Team2__Western United,Team2__Willem II,Team2__Wolfsberger AC,Team2__Wolverhampton,Team2__Wuhan Zall,Team2__Wycombe Wanderers,Team2__Würzburger Kickers,Team2__Young Boys,Team2__Zenit St Petersburg
0,48.22,37.83,0.5755,0.174,0.2505,1.75,0.84,45.9,22.1,1.0,0.0,1.39,0.26,2.05,0.54,1.05,0.0,Shandong Luneng,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Guizhou Renhe,48.22,37.83,0.5755,0.174,0.2505,1.75,0.84,45.9,22.1,1.0,0.0,1.39,0.26,2.05,0.54,1.05,0.0,Shandong Luneng,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Shandong Luneng,48.22,37.83,0.5755,0.174,0.2505,1.75,0.84,45.9,22.1,1.0,0.0,1.39,0.26,2.05,0.54,1.05,0.0,Shandong Luneng,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39.81,60.08,0.2387,0.5203,0.24100000000000002,1.22,1.89,25.6,63.4,0.0,4.0,0.57,2.76,0.8,1.5,0.0,3.26,Shanghai SIPG,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Shanghai SIPG,39.81,60.08,0.2387,0.5203,0.24100000000000002,1.22,1.89,25.6,63.4,0.0,4.0,0.57,2.76,0.8,1.5,0.0,3.26,Shanghai SIPG,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Shanghai Greenland,39.81,60.08,0.2387,0.5203,0.24100000000000002,1.22,1.89,25.6,63.4,0.0,4.0,0.57,2.76,0.8,1.5,0.0,3.26,Shanghai SIPG,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,65.59,39.99,0.7832,0.0673,0.1495,2.58,0.62,77.1,28.8,3.0,0.0,0.49,0.45,1.05,0.75,3.15,0.0,Guangzhou Evergrande,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Tianjin Quanujian,65.59,39.99,0.7832,0.0673,0.1495,2.58,0.62,77.1,28.8,3.0,0.0,0.49,0.45,1.05,0.75,3.15,0.0,Guangzhou Evergrande,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Super League,Guangzhou Evergrande,65.59,39.99,0.7832,0.0673,0.1495,2.58,0.62,77.1,28.8,3.0,0.0,0.49,0.45,1.05,0.75,3.15,0.0,Guangzhou Evergrande,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
